80,ObjectId(5b758f55cfe1a34b0916aa23),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.5196652719665272,""y"":0.28035043804755944,""width"":0.24769874476987447,""height"":0.246558197747184},""style"":{}}]",http://localhost:3000/2015/UT70-15D/Daily Photos/UT70-15D_03_06_2016 (18).JPG,mummification,2018-08-16T14:51:01.475Z,0,UT70-15D_03_06_2016 (18).JPG
284,ObjectId(5b97516e1025fcfc18ae1f98),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.1342835708927232,""y"":0.5252525252525253,""width"":0.14028507126781695,""height"":0.22895622895622897},""style"":{}}]",http://localhost:3000/2015/UT70-15D/Daily Photos/UT70-15D_03_06_2016 (18).JPG,mummification,2018-08-24T20:59:19.581Z,0,UT70-15D_03_06_2016 (18).JPG
81,ObjectId(5b758fb5cfe1a34b0916aa28),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.06527196652719665,""y"":0.1927409261576971,""width"":0.19581589958158996,""height"":0.3053817271589487},""style"":{}}]",http://localhost:3000/2015/UT70-15D/Daily Photos/UT70-15D_03_08_2016 (45).JPG,mummification,2018-08-16T14:52:37.487Z,0,UT70-15D_03_08_2016 (45).JPG
82,ObjectId(5b759198cfe1a34b0916aa33),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.4594142259414226,""y"":0.47434292866082606,""width"":0.2192468619246862,""height"":0.15269086357947434},""style"":{}}]",http://localhost:3000/2015/UT71-15D/Daily Photos/UT71-15D_02_09_2016 (11).JPG,mummification,2018-08-16T15:00:40.632Z,0,UT71-15D_02_09_2016 (11).JPG
234,ObjectId(5b97516d1025fcfc18ae1e7f),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.2987012987012987,""y"":0.22977941176470587,""width"":0.4784902597402597,""height"":0.3746936274509804},""style"":{}}]",http://localhost:3000/2015/UT74-15D/Daily Photos/UT74-15D_09_11_2016 (57).JPG,mummification,2018-08-14T10:31:00.000Z,0,UT74-15D_09_11_2016 (57).JPG
245,ObjectId(5b97516d1025fcfc18ae1f0d),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.0795198799699925,""y"":0.7610419026047565,""width"":0.19954988747186797,""height"":0.03737259343148358},""style"":{}}]",http://localhost:3000/2015/UT74-15D/Daily Photos/UT74-15D_09_11_2016 (57).JPG,mummification,2018-08-21T18:47:12.274Z,0,UT74-15D_09_11_2016 (57).JPG
246,ObjectId(5b97516d1025fcfc18ae1f0e),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.8147036759189797,""y"":0.6715741789354474,""width"":0.16429107276819205,""height"":0.15855039637599094},""style"":{}}]",http://localhost:3000/2015/UT74-15D/Daily Photos/UT74-15D_09_11_2016 (57).JPG,mummification,2018-08-21T18:47:25.598Z,0,UT74-15D_09_11_2016 (57).JPG
247,ObjectId(5b97516d1025fcfc18ae1f0f),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.5063765941485371,""y"":0.7780294450736127,""width"":0.25731432858214554,""height"":0.08946772366930918},""style"":{}}]",http://localhost:3000/2015/UT74-15D/Daily Photos/UT74-15D_09_11_2016 (57).JPG,mummification,2018-08-21T18:47:33.784Z,0,UT74-15D_09_11_2016 (57).JPG
248,ObjectId(5b97516d1025fcfc18ae1f10),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.058514628657164294,""y"":0.30690826727066817,""width"":0.2040510127531883,""height"":0.13137032842582105},""style"":{}}]",http://localhost:3000/2015/UT74-15D/Daily Photos/UT74-15D_09_11_2016 (57).JPG,mummification,2018-08-21T18:47:54.689Z,0,UT74-15D_09_11_2016 (57).JPG
283,ObjectId(5b97516e1025fcfc18ae1f96),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.23105776444111029,""y"":0.5832389580973952,""width"":0.2220555138784696,""height"":0.18459796149490373},""style"":{}}]",http://localhost:3000/2015/UT74-15D/Daily Photos/UT74-15D_09_11_2016 (57).JPG,mummification,2018-08-24T20:57:13.104Z,0,UT74-15D_09_11_2016 (57).JPG
83,ObjectId(5b7f0959c3b83b98804a83f6),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.0071661237785016286,""y"":0.5398230088495575,""width"":0.14136807817589578,""height"":0.09144542772861357},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (10).JPG,mummification,2018-08-23T19:22:01.392Z,0,UT01-16D_04_23_2016 (10).JPG
84,ObjectId(5b7f099cc3b83b98804a83f9),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.16807817589576549,""y"":0.21632251720747295,""width"":0.8195439739413681,""height"":0.6430678466076696},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (11).JPG,mummification,2018-08-23T19:23:08.634Z,0,UT01-16D_04_23_2016 (11).JPG
85,ObjectId(5b7f0a62c3b83b98804a8407),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.020846905537459284,""y"":0.0058997050147492625,""width"":0.958957654723127,""height"":0.5614552605703048},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (12).JPG,mummification,2018-08-23T19:26:26.261Z,0,UT01-16D_04_23_2016 (12).JPG
319,ObjectId(5b97516e1025fcfc18ae204b),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.02250562640660165,""y"":0.8516421291053228,""width"":0.11627906976744186,""height"":0.13137032842582105},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (12).JPG,mummification,2018-09-03T23:54:39.570Z,0,UT01-16D_04_23_2016 (12).JPG
86,ObjectId(5b7f0c00c3b83b98804a840b),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.5185667752442997,""y"":0.3834808259587021,""width"":0.33680781758957656,""height"":0.1592920353982301},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (13).JPG,mummification,2018-08-23T19:33:20.181Z,0,UT01-16D_04_23_2016 (13).JPG
87,ObjectId(5b7f0c08c3b83b98804a840c),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.035830618892508145,""y"":0.40904621435594885,""width"":0.1504885993485342,""height"":0.14257620452310718},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (13).JPG,mummification,2018-08-23T19:33:28.750Z,0,UT01-16D_04_23_2016 (13).JPG
88,ObjectId(5b7f0cc1c3b83b98804a8419),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.09641693811074918,""y"":0.29301868239921336,""width"":0.6944625407166124,""height"":0.5103244837758112},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (15).JPG,mummification,2018-08-23T19:36:33.593Z,0,UT01-16D_04_23_2016 (15).JPG
89,ObjectId(5b7f0d47c3b83b98804a8424),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.3543973941368078,""y"":0.40904621435594885,""width"":0.2996742671009772,""height"":0.584070796460177},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (16).JPG,mummification,2018-08-23T19:38:47.825Z,0,UT01-16D_04_23_2016 (16).JPG
90,ObjectId(5b7f0e1bc3b83b98804a843b),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.43908794788273614,""y"":0.1415929203539823,""width"":0.2814332247557003,""height"":0.6902654867256637},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (17).JPG,mummification,2018-08-23T19:42:19.079Z,0,UT01-16D_04_23_2016 (17).JPG
91,ObjectId(5b7f0fd6c3b83b98804a8443),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.7543973941368078,""y"":0.23402163225172073,""width"":0.2273615635179153,""height"":0.46509341199606685},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (18).JPG,mummification,2018-08-23T19:49:42.335Z,0,UT01-16D_04_23_2016 (18).JPG
92,ObjectId(5b7f103dc3b83b98804a844d),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.018241042345276872,""y"":0.06096361848574238,""width"":0.29120521172638436,""height"":0.7974434611602753},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (19).JPG,mummification,2018-08-23T19:51:25.369Z,0,UT01-16D_04_23_2016 (19).JPG
94,ObjectId(5b7f1da7c3b83b98804a8464),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.005863192182410423,""y"":0.15634218289085547,""width"":0.31921824104234525,""height"":0.7099311701081613},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (20).JPG,mummification,2018-08-23T20:48:39.877Z,0,UT01-16D_04_23_2016 (20).JPG
95,ObjectId(5b7f1dc8c3b83b98804a8466),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.4026058631921824,""y"":0.029498525073746312,""width"":0.48143322475570033,""height"":0.5781710914454278},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (21).JPG,mummification,2018-08-23T20:49:12.845Z,0,UT01-16D_04_23_2016 (21).JPG
280,ObjectId(5b97516e1025fcfc18ae1f90),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.02700675168792198,""y"":0.030577576443941108,""width"":0.2040510127531883,""height"":0.20385050962627407},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (21).JPG,mummification,2018-08-24T20:53:13.493Z,0,UT01-16D_04_23_2016 (21).JPG
281,ObjectId(5b97516e1025fcfc18ae1f91),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.1072768192048012,""y"":0.6296715741789355,""width"":0.18529632408102026,""height"":0.09173272933182333},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (21).JPG,mummification,2018-08-24T20:53:23.021Z,0,UT01-16D_04_23_2016 (21).JPG
282,ObjectId(5b97516e1025fcfc18ae1f92),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.2243060765191298,""y"":0.0056625141562853904,""width"":0.46511627906976744,""height"":0.29784824462061155},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (21).JPG,mummification,2018-08-24T20:53:35.078Z,0,UT01-16D_04_23_2016 (21).JPG
96,ObjectId(5b7f1e0bc3b83b98804a846e),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.02736156351791531,""y"":0.16322517207472959,""width"":0.8416938110749186,""height"":0.4414945919370698},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (22).JPG,mummification,2018-08-23T20:50:19.086Z,0,UT01-16D_04_23_2016 (22).JPG
318,ObjectId(5b97516e1025fcfc18ae2047),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.14253563390847712,""y"":0.03850509626274066,""width"":0.2385596399099775,""height"":0.08154020385050963},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (22).JPG,mummification,2018-09-03T23:50:14.450Z,0,UT01-16D_04_23_2016 (22).JPG
93,ObjectId(5b7f1d07c3b83b98804a8452),ObjectId(5b743eb8cfe1a34b0916a9e5),"[{""type"":""rect"",""geometry"":{""x"":0.23257328990228013,""y"":0.4139626352015733,""width"":0.5680781758957655,""height"":0.24582104228121926},""style"":{}}]",http://localhost:3000/2016/UT01-16D/Daily Photos/UT01-16D_04_23_2016 (2).JPG,mummification,2018-08-23T20:45:59.076Z,0,UT01-16D_04_23_2016 (2).JPG
230,ObjectId(5b97516d1025fcfc18ae1dcd),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.20881863560732114,""y"":0.2574626865671642,""width"":0.24625623960066556,""height"":0.1791044776119403},""style"":{}}]",http://localhost:3000/2016/UT25-16D/Daily Photos/UT25-16D_05_22_2016 (14).JPG,mummification,2018-04-20T17:13:28.566Z,0,UT25-16D_05_22_2016 (14).JPG
235,ObjectId(5b97516d1025fcfc18ae1e92),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.18348930481283424,""y"":0.134,""width"":0.4802807486631016,""height"":0.6285},""style"":{}}]",http://localhost:3000/2016/UT56-16D/Daily Photos/UT56-16D_08_10_2016 (9).JPG,mummification,2018-08-14T10:31:00.000Z,0,UT56-16D_08_10_2016 (9).JPG
229,ObjectId(5b97516d1025fcfc18ae1dba),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.8206611570247934,""y"":0.6736711990111248,""width"":0.13636363636363635,""height"":0.1446229913473424},""style"":{}}]",http://localhost:3000/2016/UT56-16D/Daily Photos/UT56-16D_08_13_2016 (13).JPG,mummification,2018-04-18T21:39:22.106Z,0,UT56-16D_08_13_2016 (13).JPG
295,ObjectId(5b97516e1025fcfc18ae2003),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.7509377344336085,""y"":0.6397306397306397,""width"":0.24606151537884471,""height"":0.2356902356902357},""style"":{}}]",http://localhost:3000/2016/UT56-16D/Daily Photos/UT56-16D_08_13_2016 (13).JPG,mummification,2018-09-03T16:10:10.539Z,0,UT56-16D_08_13_2016 (13).JPG
236,ObjectId(5b97516d1025fcfc18ae1e94),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.40608288770053474,""y"":0.438,""width"":0.2657085561497326,""height"":0.333},""style"":{}}]",http://localhost:3000/2016/UT56-16D/Daily Photos/UT56-16D_08_13_2016 (8).JPG,mummification,2018-08-14T10:31:00.000Z,0,UT56-16D_08_13_2016 (8).JPG
237,ObjectId(5b97516d1025fcfc18ae1e95),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.2282754010695187,""y"":0.4145,""width"":0.5822192513368984,""height"":0.386},""style"":{}}]",http://localhost:3000/2016/UT56-16D/Daily Photos/UT56-16D_08_28_2016 (27).JPG,mummification,2018-08-14T10:31:00.000Z,0,UT56-16D_08_28_2016 (27).JPG
249,ObjectId(5b97516d1025fcfc18ae1f15),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.8364591147786947,""y"":0.48035914702581367,""width"":0.14928732183045762,""height"":0.2166105499438833},""style"":{}}]",http://localhost:3000/2016/UT56-16D/Daily Photos/UT56-16D_08_28_2016 (27).JPG,mummification,2018-08-21T18:49:21.558Z,0,UT56-16D_08_28_2016 (27).JPG
238,ObjectId(5b97516d1025fcfc18ae1e96),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.12867647058823528,""y"":0.3385,""width"":0.4552139037433155,""height"":0.266},""style"":{}}]",http://localhost:3000/2016/UT56-16D/Daily Photos/UT56-16D_09_02_2016 (25).JPG,mummification,2018-08-14T10:31:00.000Z,0,UT56-16D_09_02_2016 (25).JPG
239,ObjectId(5b97516d1025fcfc18ae1e97),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.13469251336898397,""y"":0.26,""width"":0.4354946524064171,""height"":0.2275},""style"":{}}]",http://localhost:3000/2016/UT56-16D/Daily Photos/UT56-16D_09_09_2016 (14).JPG,mummification,2018-08-14T10:31:00.000Z,0,UT56-16D_09_09_2016 (14).JPG
285,ObjectId(5b97516e1025fcfc18ae1fc5),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.4463615903975994,""y"":0.39169472502805835,""width"":0.3570892723180795,""height"":0.12794612794612795},""style"":{}}]",http://localhost:3000/2016/UT56-16D/Daily Photos/UT56-16D_09_09_2016 (14).JPG,mummification,2018-08-24T21:36:29.249Z,0,UT56-16D_09_09_2016 (14).JPG
286,ObjectId(5b97516e1025fcfc18ae1fc9),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.25056264066016504,""y"":0.5387205387205387,""width"":0.14928732183045762,""height"":0.42536475869809204},""style"":{}}]",http://localhost:3000/2016/UT56-16D/Daily Photos/UT56-16D_09_09_2016 (14).JPG,mummification,2018-08-24T21:37:08.661Z,0,UT56-16D_09_09_2016 (14).JPG
287,ObjectId(5b97516e1025fcfc18ae1fca),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.43810952738184544,""y"":0.5342312008978676,""width"":0.3938484621155289,""height"":0.265993265993266},""style"":{}}]",http://localhost:3000/2016/UT56-16D/Daily Photos/UT56-16D_09_09_2016 (14).JPG,mummification,2018-08-24T21:37:18.661Z,0,UT56-16D_09_09_2016 (14).JPG
296,ObjectId(5b97516e1025fcfc18ae200a),ObjectId(5984676ae94fb4bc9c04bc64),"[{""type"":""rect"",""geometry"":{""x"":0.15453863465866466,""y"":0.22722159730033745,""width"":0.11852963240810202,""height"":0.1484814398200225},""style"":{}}]",http://localhost:3000/2016/UT63-16D/Daily Photos/UT63-16D_10_05_2016 (32).JPG,mummification,2018-09-03T16:12:08.736Z,0,UT63-16D_10_05_2016 (32).JPG
204,ObjectId(5b97516b1025fcfc18ae1b52),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.49785539215686275, ""x"": 0.29586038961038963, ""height"": 0.21109068627450983, ""width"": 0.21732954545454541}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT01-15D/Daily Photos/UT01-15D_01_02_2016 (12.JPG,mummification,2017-12-18T17:47:06.789Z,0,UT01-15D_01_02_2016 (12.fliped_x.JPG
204,ObjectId(5b97516b1025fcfc18ae1b52),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.29074754901960786, ""x"": 0.29586038961038963, ""height"": 0.21109068627450978, ""width"": 0.21732954545454541}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT01-15D/Daily Photos/UT01-15D_01_02_2016 (12.JPG,mummification,2017-12-18T17:47:06.789Z,0,UT01-15D_01_02_2016 (12.fliped_xy.JPG
204,ObjectId(5b97516b1025fcfc18ae1b52),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.29074754901960786, ""x"": 0.48660714285714285, ""height"": 0.21109068627450978, ""width"": 0.21732954545454547}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT01-15D/Daily Photos/UT01-15D_01_02_2016 (12.JPG,mummification,2017-12-18T17:47:06.789Z,0,UT01-15D_01_02_2016 (12.fliped_y.JPG
204,ObjectId(5b97516b1025fcfc18ae1b52),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.05005107252298264, ""x"": 0.028416779431664412, ""height"": 0.703779366700715, ""width"": 0.7246278755074425}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT01-15D/Daily Photos/UT01-15D_01_02_2016 (12.JPG,mummification,2017-12-18T17:47:06.789Z,0,UT01-15D_01_02_2016 (12.mummification0.3.JPG
204,ObjectId(5b97516b1025fcfc18ae1b52),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.5686274509803921, ""x"": 0.4172077922077922, ""width"": 0.4346590909090909, ""height"": 0.42218137254901966}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT01-15D/Daily Photos/UT01-15D_01_02_2016 (12.JPG,mummification,2017-12-18T17:47:06.789Z,0,UT01-15D_01_02_2016 (12.mummification0.5.JPG
204,ObjectId(5b97516b1025fcfc18ae1b52),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.5392569896591345, ""x"": 0.6060375443937088, ""height"": 0.26388356951359615, ""width"": 0.2716894977168949}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT01-15D/Daily Photos/UT01-15D_01_02_2016 (12.JPG,mummification,2017-12-18T17:47:06.789Z,0,UT01-15D_01_02_2016 (12.mummification0.8.JPG
0,ObjectId(59519aea88adf60202493a39),,"[{""geometry"": {""y"": 0.41390931372549017, ""x"": 0.008928571428571428, ""height"": 0.4905024509803922, ""width"": 0.9724025974025974}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT01-15D/Daily Photos/UT01-15D_01_02_2016 (2.JPG,mummification,2017-06-26T23:38:18.488Z,0,UT01-15D_01_02_2016 (2.fliped_x.JPG
0,ObjectId(59519aea88adf60202493a39),,"[{""geometry"": {""y"": 0.09528186274509803, ""x"": 0.008928571428571428, ""height"": 0.4905024509803922, ""width"": 0.9724025974025974}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT01-15D/Daily Photos/UT01-15D_01_02_2016 (2.JPG,mummification,2017-06-26T23:38:18.488Z,0,UT01-15D_01_02_2016 (2.fliped_xy.JPG
0,ObjectId(59519aea88adf60202493a39),,"[{""geometry"": {""y"": 0.09528186274509803, ""x"": 0.018465909090909092, ""height"": 0.4905024509803922, ""width"": 0.9724025974025974}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT01-15D/Daily Photos/UT01-15D_01_02_2016 (2.JPG,mummification,2017-06-26T23:38:18.488Z,0,UT01-15D_01_02_2016 (2.fliped_y.JPG
205,ObjectId(5b97516b1025fcfc18ae1b55),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.5245098039215687, ""x"": 0.2700892857142857, ""height"": 0.17585784313725483, ""width"": 0.11566558441558444}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT01-15D/Daily Photos/UT01-15D_01_02_2016 (3.JPG,mummification,2017-12-18T17:48:55.827Z,0,UT01-15D_01_02_2016 (3.fliped_x.JPG
205,ObjectId(5b97516b1025fcfc18ae1b55),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.29932598039215685, ""x"": 0.2700892857142857, ""height"": 0.1758578431372549, ""width"": 0.11566558441558444}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT01-15D/Daily Photos/UT01-15D_01_02_2016 (3.JPG,mummification,2017-12-18T17:48:55.827Z,0,UT01-15D_01_02_2016 (3.fliped_xy.JPG
205,ObjectId(5b97516b1025fcfc18ae1b55),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.29932598039215685, ""x"": 0.6140422077922078, ""height"": 0.1758578431372549, ""width"": 0.1156655844155845}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT01-15D/Daily Photos/UT01-15D_01_02_2016 (3.JPG,mummification,2017-12-18T17:48:55.827Z,0,UT01-15D_01_02_2016 (3.fliped_y.JPG
205,ObjectId(5b97516b1025fcfc18ae1b55),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.17773237997957098, ""x"": 0.5602165087956699, ""height"": 0.5863125638406539, ""width"": 0.38565629228687404}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT01-15D/Daily Photos/UT01-15D_01_02_2016 (3.JPG,mummification,2017-12-18T17:48:55.827Z,0,UT01-15D_01_02_2016 (3.mummification0.3.JPG
